smiles,Egc,Egb,Eib,Ei,Eea,nc,ne,TSb,TSy,YM,permCH4,permCO2,permH2,permO2,permN2,permHe,Eat,LOI,Xc,Xe,Cp,Td,Tg,Tm
[*]NC(=O)c1ccc(Sc2ccc3c(c2)CN(c2c(C)cc(C(=O)N[*])cc2C)C3)cc1,3.7037551,3.246981,3.355053,5.965024,2.0190713,1.9285067,1.6385238,84.90267,70.89755,2196.536,0.68026066,13.726709,29.601389,3.5670357,0.84443676,27.191044,-6.1454253,27.675842,33.444546,32.057922,1.2063408,667.15326,507.97705,595.3113
[*]Oc1cc2ccccc2cc1-c1cc(C(=O)N2C(=O)c3ccc(-c4cc(C)c([*])c(C)c4)cc3C2=O)ccc1C,3.6052449,3.3125188,3.399024,5.7904196,2.049719,1.9091468,1.6241443,93.22289,71.89997,2105.5981,0.33411765,5.6408415,18.703949,1.4345815,0.4055587,18.069838,-6.052492,29.045576,37.00728,35.437756,1.2767423,772.5277,524.22565,604.1227
[*]C(=O)Sc1ccc(N=Nc2ccc(Cc3ccc4c(c3)C(=O)N(c3ccc5ccc(-c6ccc7c(c6)C(=O)N([*])C7=O)cc5c3)C4=O)cc2)cc1,2.8046217,2.515337,3.0251303,5.589877,2.3797972,1.9287457,1.6348748,94.274376,65.49339,1906.882,0.58249307,9.771141,22.542576,2.6265829,0.57782507,19.511612,-6.0209293,32.174374,41.71852,37.944855,1.2685131,778.6357,529.4249,633.87024
[*]Oc1ccc2c(c1)C(=O)N(c1ccc(C3(c4ccc(Oc5ccc(-c6cccc([*])c6)cc5C)cc4)c4ccccc4-c4ccccc43)cc1)C2=O,3.4840355,3.1201086,3.396548,5.7502766,2.1883872,1.9087421,1.6164231,98.88124,73.17827,2219.306,0.6407645,11.993892,27.422953,3.269116,0.64776766,24.275671,-6.06843,32.687134,43.351093,38.106907,1.2518225,766.38135,526.2146,613.4741
[*]c1nc(-c2ccc(C(=C(Cl)Cl)c3ccc(-c4ccc5c(c4)C(=O)N([*])C5=O)cc3)cc2)nc(-c2ccc3c(c2)C(=O)N(CC2OC(=O)NC2(C)C)C3=O)n1,3.2545412,2.8601692,3.214988,5.81601,2.4254766,1.8872281,1.6077745,90.283516,74.78603,2146.5623,0.55330753,9.987432,21.712656,2.476217,0.52773833,19.789677,-6.0478587,33.359417,41.16376,37.807262,1.2556229,711.0221,503.84137,590.6545
[*]c1csc(N=Cc2ccc(-c3ccc(-c4ccccc4)cc3)c(-c3ccc(-c4ccc5c(c4)C(=O)N(C4C(=O)OC(=O)C4[*])C5=O)cc3)c2)n1,2.9365466,2.5849981,3.0791597,5.5458803,2.3218775,1.989106,1.6613036,98.732735,71.96634,2249.6772,0.6241393,8.639877,19.54158,2.2156925,0.50449955,17.655546,-6.096188,33.36324,39.048546,35.01352,1.2035733,684.6866,548.3712,629.15283
[*]c1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)N([*])C(c4ccc(Cl)cc4)(c4ccc(C)c(-c5ccc(Cl)cc5)c4)C3=O)cc1)C2=O,2.8968155,2.5177953,3.1295066,5.429944,2.0877535,1.8522447,1.585394,93.17305,72.68518,2154.9915,0.7015681,13.465863,28.771145,3.24937,0.77959275,24.838821,-6.1247845,30.341824,36.04049,33.12295,1.1920161,764.79736,552.9,647.3649
[*]Oc1ccc(-c2cc3c(cc2Cl)C(=O)N(c2ccc(CN4CCN([*])CC4)s2)C3=O)c(C)c1,3.178674,2.735732,3.406503,5.5554867,1.987084,1.8748325,1.5875582,97.18715,70.008255,2102.8442,0.44775295,8.631517,21.497072,2.0757952,0.5123782,20.216263,-6.1306243,29.642519,34.843155,32.961914,1.2003247,693.7409,488.77023,575.3295
[*]Oc1ccc(-c2ccc3c(c2)C(=O)N(c2ccc(P(=O)(c4ccccc4)c4ccc(-c5cccc(-c6ccc(P(=O)(c7ccccc7)c7ccc([*])cc7)cc6)c5)cc4)cc2)C3=O)cc1C,3.5048308,3.0939927,3.3962336,5.9438396,2.4466856,1.9582397,1.6354336,84.66616,61.4562,2106.59,0.3597418,6.716611,17.894161,1.7893598,0.37133574,16.05388,-6.0973926,33.603065,43.590263,39.54822,1.2595448,789.8945,527.1184,643.5053
[*]CCc1ccc2[nH]c(-c3ccc4[nH]c(N5C(=O)c6ccc(Oc7ccc8[nH]c(-c9ccc%10c(c9)C(=O)N(CC[*])C%10=O)nc8c7)cc6C5=O)nc4c3)nc2c1,2.918786,2.6487234,3.1395445,5.6038833,2.3691022,2.0256264,1.6804714,98.155525,70.05494,1996.6228,1.2523761,8.543494,17.66324,2.5249794,0.7672751,16.859623,-6.054028,31.370646,37.384666,36.019485,1.256623,762.7709,542.59094,625.4324
[*]c1cccc(-c2cc(C3CCC(c4ccc5c(c4)C(=O)N(c4ccc6c(c4)C(=O)N(C([*])(C(F)(F)F)C(F)(F)F)C6=O)C5=O)CC3C)ccc2N=Nc2ccc([N+](=O)[O-])cc2)c1,3.1809177,2.9375565,3.2679915,5.604814,2.1949193,1.883128,1.6029555,96.24044,67.36968,2097.6619,0.3103329,7.145811,23.344818,1.7031446,0.37590575,21.822063,-5.992768,31.863493,34.473633,35.395847,1.2615399,732.6415,517.5255,597.7428
[*]N1C(=O)c2ccc(-c3c(C)cc(-c4cccc(C5(c6cccc7c6C(=O)N(c6cccc8c6C(=O)N([*])C8=O)C7=O)CC6CC5C5CCCC65)c4)cc3C)cc2C1=O,3.309208,2.9241586,3.199079,6.021039,2.5358994,1.8687459,1.5858659,99.20765,69.91231,2031.5918,0.480142,13.250976,36.246273,3.2306767,0.57591784,33.086124,-6.0609803,31.751902,39.48358,38.445465,1.2701209,750.60986,555.5674,611.2421
[*]ONc1ccc(-c2ccc(Nc3ccc4c(c3)C(=O)N(c3ccc(N=Cc5ccc(-c6ccc(N=Cc7ccc([*])cc7)cc6)cc5)cc3)C4=O)cc2C)cc1,3.0264146,2.7702692,3.2593505,5.5073886,2.2857792,2.0362322,1.6721637,90.102585,76.094536,1771.6611,0.56450653,9.118144,20.568188,2.4315288,0.50043905,17.6265,-6.1405005,30.099026,34.7177,33.158566,1.2150855,695.34375,494.4229,573.8669
[*]Oc1nc2ccc(-c3ccccc3)cc2nc1C(C)(C)c1ccc2c(c1)C(=O)N(c1ccc3c(c1)C(=O)N([*])C3=O)C2=O,3.376227,2.9333837,3.2510562,5.871219,2.4195242,1.864436,1.5961833,88.61092,65.862816,2136.5637,0.33774483,8.15291,20.0562,2.0039907,0.39433002,17.936087,-6.1139736,29.282425,34.085537,32.46188,1.2301172,729.97034,543.6781,638.18854
[*]C(=O)NNC(=O)c1ccc([*])c(-c2ccc([Si](c3ccccc3)(c3ccccc3)c3ccc(N4C(=O)c5ccc(-c6ccc7ccccc7c6-c6ccc(F)cc6)cc5C4=O)cc3)cc2)c1,3.5200427,3.239755,3.4372516,5.7944083,2.40547,1.9391819,1.6422386,83.65277,67.809784,2001.3132,0.52629733,9.235762,23.168411,2.0823011,0.539078,22.031715,-6.138574,32.082466,36.48762,34.15337,1.1989814,726.224,534.5556,615.54645
[*]Cc1ccc2c(c1)C(C)(c1ccc(-c3ccc(-c4cc(-c5ccc(S(=O)(=O)C[*])cc5)ccc4N4C(=O)c5c(Cl)c(Cl)c(Cl)c(Cl)c5C4=O)cc3)cc1)CC2(C)C,3.7826376,3.3818362,3.3922591,6.0595984,2.2218883,1.8928462,1.5960723,82.18052,80.255516,1820.6886,0.69248295,14.789528,33.144802,3.7738247,0.71163857,29.284348,-6.112193,32.356358,40.01413,36.744434,1.2082652,680.89575,535.0071,628.502
[*]OC(=O)c1ccc(-c2ccc(-c3cccc4c3C(=O)N(c3cc(C)c([*])c(C)c3)C4=O)cc2)cc1,3.7995052,3.3843942,3.4485924,6.0735164,2.1921375,1.8911833,1.5994248,89.45011,68.58833,1769.3561,0.44704902,9.175508,26.223572,2.3155708,0.49295378,23.913975,-6.0796423,30.459324,39.327625,37.41568,1.2481086,777.6482,558.06305,637.35254
[*]NC(=O)c1ccccc1Oc1ccc(N=Nc2ccc(C3CCC(c4ccc5c(c4)C(=O)N([*])C5=O)CC3)cc2)cc1,3.5104403,3.097327,3.3331006,5.8409996,2.03699,1.8786966,1.6104871,85.03813,73.48519,1978.4152,0.52315414,9.851105,22.110836,2.5331652,0.6053113,20.000177,-6.046761,29.88175,38.32099,36.775974,1.2724594,708.9515,530.68036,612.1556
[*]Nc1cc(-c2ccc(S(=O)(=O)c3ccc(-c4ccc5[nH]c(N6CCN([*])CC6)nc5c4)cc3)cc2)cc(N2C(=O)c3ccccc3C2=O)c1,3.145097,2.7375996,3.3799028,5.6188827,2.5243814,2.0026352,1.665234,92.92328,80.15439,2015.7217,0.8542143,15.157694,28.027767,3.760047,0.8876034,27.428196,-6.1303897,34.077675,41.847637,36.772762,1.2059921,698.64044,521.01587,611.0212
[*]c1ccc(-c2ccc(-c3cccc(Oc4ccc(C5COC6C([*])COC56)cc4)c3C)cc2)cc1,3.7475858,3.3856432,3.4946673,5.937476,2.1079047,1.9955437,1.6595818,83.24551,73.612366,2168.428,0.5157689,7.1013136,20.172577,1.7083135,0.46524596,19.215237,-6.082106,30.061245,38.984787,35.672703,1.2131212,734.49414,550.40326,629.9992
[*]Oc1ccc(-c2ccc3c(c2)nc([*])n3C)cc1-c1cc(C)c(N2C(=O)c3ccc(CC)cc3C2=O)c(C)c1,3.6957529,3.412037,3.4197698,5.94423,2.1105063,1.8710406,1.5839756,85.44181,64.48394,1784.9655,0.4175204,10.0722275,28.231194,2.2728539,0.46394098,25.060936,-6.0893264,29.764627,37.134266,35.955498,1.2739803,764.65533,540.76575,628.6519
[*]c1ccc(-c2ccc(C3(C)CC(C)(C)c4ccc(-c5ccc6c(c5)C(=O)N(c5cccc(N7C(=O)c8ccc(-c9cc(C)c([*])c(C)c9)cc8C7=O)c5)C6=O)cc43)cc2)cc1,3.2848206,2.9908648,3.2301018,5.735007,2.1515906,1.9274222,1.6234572,99.027626,79.06885,2233.8516,0.610435,15.576202,37.39132,3.8320594,0.59655535,30.719568,-6.0770555,30.49607,37.995533,37.31854,1.2602857,770.436,536.85535,611.9732
[*]Nc1ccc(Oc2ccc3cc(CCc4cccc5c4C(=O)N([*])C5=O)ccc3c2)cc1,3.370831,2.9429686,3.3260698,5.7528462,2.2141466,1.966114,1.6468968,89.6403,73.95294,1910.087,0.4625163,7.5537844,20.197035,2.0328307,0.43635678,18.592611,-6.096912,28.798025,32.546703,32.280643,1.2154787,683.8895,511.97763,596.50464
[*]C(=O)c1ccc(C2(c3ccc(Sc4cccc(-c5cccc(-c6ccc([*])cc6)c5)c4)c(C)c3)c3ccccc3-c3ccccc32)cc1C,3.6632912,3.388681,3.536128,5.8222466,2.1507926,1.9446268,1.6321234,96.93344,80.00951,2337.3333,0.6649635,13.41248,28.948149,3.6854153,0.7714503,25.900093,-6.1328645,30.000837,37.86944,35.102615,1.2319478,751.03265,530.92926,615.3302
[*]c1ccc(P(=O)(c2ccccc2)c2ccc(-c3ccc4c(c3)C(=O)N(c3ccc(Nc5ccc(-c6ccc7c(c6)C(=O)N([*])C7=O)cc5)cc3C)C4=O)cc2)cc1,3.2179816,2.8783188,3.222224,5.7599745,2.3781257,1.9477698,1.6331213,92.9657,65.766945,1885.3304,0.4066491,8.244093,22.118628,2.353691,0.43088293,18.994951,-6.0643077,33.674522,41.887794,38.51262,1.2575808,784.9968,541.7168,641.82745
[*]Nc1ccc(-c2ccc(-c3cccc4c3C(=O)N([*])C4=O)c(-c3ccc(-c4cccc(CCC)c4)cc3)c2)cc1,3.5407429,3.2424362,3.4223053,5.8805947,2.2503614,1.9470102,1.6308726,94.46339,72.87491,1905.628,0.3307866,7.44512,17.898548,1.8421402,0.36817694,15.787561,-6.126999,29.44041,32.32767,32.53758,1.2265606,787.83856,548.7969,636.2749
[*]c1ccc2c(c1)C(=O)N(c1cccc(N3C(=O)CCC34CCC(=O)N4c3ccc(S(=O)(=O)c4ccc(Cc5ccc(C6([*])c7ccccc7C(=O)N6C)cc5)cc4)cc3)c1)C2=O,3.5601807,3.2375236,3.4519901,5.9147363,2.3820271,1.9219096,1.6249012,92.32875,72.159096,2042.8112,0.34449828,6.455187,16.510115,1.6612644,0.34921837,15.686052,-6.093762,30.506252,33.650215,33.601154,1.2196324,751.581,523.3856,583.17126
[*]c1ccc(CCCCCC)c(-c2ccc3c(c2)C(=O)N(c2cc([*])ccc2N2C(=O)c4ccc(OC)cc4C2=O)C3)c1,3.27246,2.8688521,3.1991875,5.7610927,2.1312423,1.9523616,1.6488559,89.41184,72.96985,1969.1803,0.2728367,7.754218,19.979492,2.016882,0.3464744,20.110836,-6.0392423,30.051357,38.355556,37.023033,1.2720537,746.4398,526.25903,608.13
[*]c1ccc(-c2cc(-c3ccc(N([*])CCCC)cc3)ccc2-c2ccc3c(c2)C(=O)N(c2ccc(OC)cc2)C3=O)cc1,3.1443167,2.8006346,3.2873726,5.4998636,2.050984,1.9484379,1.6428325,94.92466,79.36858,1964.7715,0.49712443,11.35788,23.969112,2.7401013,0.59251,23.637672,-6.0594077,31.697601,43.297573,37.309788,1.2549094,773.5107,519.492,626.63074
[*]c1ccc(C(=O)NNC(=O)c2ccc(F)cc2)cc1-c1ccc([Si](c2ccccc2)(c2ccccc2)c2ccc(-c3cc(-c4ccc(F)cc4)ccc3[*])cc2)cc1,3.5977178,3.3128107,3.4522157,5.812116,2.2715046,1.9169818,1.6162305,82.84614,68.078285,2242.7722,0.64946663,13.585566,27.790756,3.1733823,0.61007345,29.15858,-6.1276712,33.85121,39.298843,37.4246,1.233879,676.4677,508.07153,575.78925
[*]c1ccc2c(c1)C(=O)N(c1nc3ccc(-c4nc5ccc(C6CCCCC6)cc5nc4[*])cc3nc1-c1ccc3c(c1)C(=O)N(c1ccc([N+](=O)[O-])cc1)C3=O)C2=O,3.0679722,2.7291605,3.1465032,5.7173557,2.486378,1.9347919,1.6398542,101.59535,77.515335,2161.8604,0.947696,17.572577,31.665127,4.1098638,0.987707,30.4088,-6.070739,30.647861,37.092155,35.680866,1.2484839,721.27704,513.2223,585.3344
[*]Oc1nc2ccc(C(=O)NNC(=O)c3ccc([*])cc3-c3ccc(C4(c5ccc(C(F)(F)F)cc5)c5ccccc5-c5ccccc54)cc3)cc2s1,3.6197824,3.3145347,3.3801756,5.890763,2.1551006,1.9733253,1.655045,96.18867,78.7004,2273.8914,0.7888379,13.783301,31.658314,3.826532,0.8968644,31.415916,-6.081369,32.84019,44.193985,38.665314,1.2505558,724.5654,543.1835,609.94604
[*]c1ccc(-c2ccc(-c3ccc4c(c3)Cc3cc(-c5[nH]c(-c6ccc(-c7ccccc7)cc6C)nc5[*])ccc3-4)cc2C)cc1C,3.5257595,3.2988455,3.496996,5.730723,2.2876468,2.0641837,1.6784818,92.891426,73.46234,1999.5984,1.0037465,9.835618,19.525444,2.9726186,0.84890616,18.934069,-6.132721,31.238857,37.546074,34.429012,1.1949401,703.2897,541.1603,590.5919
[*]c1ccc(-c2nn([*])c(=O)c3cc(OC(=O)CCc4ccc5c(c4)C(C)(C)CC5(C)c4ccc(-c5ccccc5)cc4)ccc23)cc1,3.242396,2.9633455,3.3435206,5.601652,2.1911674,1.9887788,1.6422372,68.99616,59.89632,1849.5957,1.1463981,16.535404,33.55985,4.2205625,0.99524736,28.340904,-6.0499787,31.350126,37.494747,35.890247,1.2358874,696.198,485.98666,577.01624
[*]N1C(=O)c2ccc(-c3ccc(-c4cc(C)c(-c5ccc(S(=O)(=O)c6ccc(-n7on7-c7ccc8c(c7)C(=O)N([*])C8=O)cc6)cc5)c(C)c4)c(C)c3)cc2C1=O,3.4345715,3.0599785,3.26964,6.0614786,2.5620587,1.8832529,1.5897615,84.54803,63.68558,1709.1555,0.56081414,10.797771,26.487972,2.8190172,0.54943085,22.096687,-6.1313534,30.426384,35.565258,33.34089,1.2020922,746.75476,563.3216,623.5718
[*]OC(=O)CCCCCCCC(=O)N1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(c3cc(C)c(-c5c([*])c6ccccc6c6ccccc56)c(C)c3)C4=O)cc2C1=O,3.3967655,2.978449,3.3010406,5.874115,2.3525865,1.9257598,1.6390071,96.442314,71.74645,1893.0701,0.57944477,12.6939945,32.202076,2.9829388,0.6480162,29.161154,-6.065647,30.26042,37.17114,34.999905,1.2340747,738.1194,529.38226,617.57806
[*]c1nc2ccc(-c3ccc4nc([*])c(-c5ccc(-c6ccccc6)cc5)nc4c3)cc2nc1OCCCS(=O)(=O)O,3.2700408,2.8457808,3.2461157,5.7062426,2.32107,2.0172975,1.6734953,83.52385,65.71151,2213.5742,1.4091096,12.278975,23.565712,3.2141447,0.9564322,21.227217,-6.08248,29.805117,35.97541,34.099308,1.2173791,703.2335,492.4617,582.2753
[*]c1ccc(S(=O)(=O)c2ccc(NC(=O)CCc3ccc(C4(C)CC(C)(C)c5ccc(-c6ccc(-c7ccc(S(=O)(=O)c8ccc([*])cc8)cc7)cc6)cc54)cc3)cc2)cc1,3.701238,3.4273424,3.4880967,5.9117985,2.2395241,2.0518012,1.671101,71.666214,68.785736,1935.761,1.0610847,14.058322,27.92448,4.0131965,0.93351316,22.346037,-6.151269,29.505215,32.829952,33.137917,1.195534,723.85406,528.4769,621.7635
[*]c1cccc(-c2ccc3c(c2)C(=O)N(c2sc(-c4cccc(-c5cc([*])cc6c5NC(C)(C)OC6(C)C)c4)cc2OC)C3=O)c1,2.9061882,2.6684484,3.12414,5.7168655,2.4604359,2.0301461,1.6715409,101.59671,77.01026,2270.6929,0.76477385,10.90497,24.76706,2.7217715,0.7274381,23.194397,-6.0589294,29.39834,32.64393,34.664997,1.2847193,741.115,512.2715,594.192
[*]c1ccc(Sc2ccc3c(c2)CN(c2cc(C)c(Oc4ccc5c(c4)C(=O)N([*])C5=O)c(C)c2)C3)cc1,3.4748895,3.1119955,3.4295561,5.7871137,2.2243676,1.8727155,1.593547,96.6278,72.675644,2036.5961,0.5437169,9.834958,27.096981,2.822867,0.58803535,24.363512,-6.100981,28.933815,33.78106,32.78031,1.229071,704.0481,536.7432,603.1934
[*]Oc1ccc(S(=O)(=O)c2ccc(C(=O)N3C(=O)c4ccc(-c5nc([*])cc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)n5)cc4C3=O)cc2)cc1,3.5178554,3.0996988,3.3032486,6.062344,2.4911375,1.911046,1.6125836,87.865005,69.87392,1942.987,0.31727898,5.6822844,16.945087,1.6595242,0.3522079,16.823286,-5.9749727,35.77981,40.67151,37.371067,1.2316513,696.7132,516.5763,603.0769
[*]c1ccc(-c2ccc3ccc(-c4ccc5ccc(-c6cccc(N7C(=O)CC(c8ccc([*])cc8)C7=O)c6)cc5c4)cc3c2)cc1,3.3069568,2.9715734,3.3884213,5.5839515,2.1850195,1.9852363,1.6589444,88.59328,66.43602,1995.8127,1.1021764,13.134074,30.80837,3.6750016,1.0060923,25.570055,-6.057191,31.582214,44.896656,39.638958,1.2819825,770.39026,500.81915,590.34644
[*]c1ccc(-c2ccc3ccc(C(=O)c4ccc(C5CC(=O)N(c6ccc([*])cc6)C5=O)cc4)cc3c2)cc1,3.0759456,2.6352932,3.2135189,5.5213394,2.2201464,1.9749862,1.6483042,87.94003,77.13113,2323.5396,0.52870727,9.908518,23.183786,2.9066944,0.54278696,20.179813,-6.0773897,32.50796,45.11493,38.732395,1.2446082,765.83984,499.5719,621.5717
[*]Nc1ccc(-c2ccc3c(c2)C(=O)N(c2cc([*])ccc2-c2ccc(P(=O)(c4ccccc4)c4ccc(-c5ccc6c(c5)C(=O)N(c5ccc([N+](=O)[O-])cc5)C6=O)cc4)cc2)C3=O)cc1,3.1554575,2.8418262,3.201903,5.796231,2.5036829,1.9738522,1.6506522,95.28274,73.2992,2164.2847,0.33023548,7.636633,19.092041,1.9319038,0.35199618,16.838263,-6.086229,32.625416,40.37381,37.108086,1.2379453,772.97327,562.6407,646.1135
[*]c1c(C)cc(C(=O)Nc2ccc(-c3cc4ccccc4cc3-c3ccc4c(c3)C(=O)N([*])C4=O)cc2)cc1C,3.4227026,3.0884905,3.3413723,5.763549,2.2212634,1.8580563,1.5851598,93.57548,72.288956,2130.9243,0.8054215,15.451134,34.14634,3.4387798,0.85076046,29.898731,-6.077809,30.221252,36.359432,35.360363,1.2583414,776.6973,548.3707,623.87976
[*]Nc1ccc(Nc2cccc(-c3ccc(-c4ccc([*])cc4)c(CCC)c3)c2)cc1,3.5856464,3.2636418,3.5451286,5.6188946,2.0352345,1.9323634,1.6214511,76.693756,66.09632,2182.1653,0.5097256,7.9697256,17.889261,2.1066313,0.43562627,15.797117,-6.1182876,30.661228,38.515503,36.083775,1.2409965,773.4569,490.66312,615.6021
[*]c1ccc(-c2ccc(-c3nc(-c4ccccc4)c(-c4cccc5c4C(=O)N([*])C5=O)[nH]3)cc2)cc1,3.466908,3.0110626,3.33078,6.001196,2.5640914,1.9731324,1.6376964,99.288025,72.24786,1994.9697,0.48260045,7.4148674,17.43003,2.1998453,0.48963618,16.986616,-6.1250052,32.44776,37.53763,34.466793,1.2011033,729.32104,561.0774,621.7204
[*]Oc1nc([*])nc(-c2ccc(C3(c4ccc(N=Nc5ccncc5)cc4)CCCCC3)cc2-c2ccccc2)n1,3.3212059,3.0057058,3.4284513,5.5471344,2.075131,1.9041433,1.611304,72.642456,66.81225,2288.8037,1.0272505,12.134739,25.415316,3.499679,0.8630043,23.13464,-6.0687213,32.437675,40.29641,37.529568,1.2540649,702.63043,490.35782,583.22955
[*]c1ccc(C2CCC(c3ccc(S(=O)(=O)c4ccc(-c5ccc(S(=O)(=O)c6ccc(C(C)(C)c7ccc(S(=O)(=O)c8ccc(-c9ccc%10nc([*])cnc%10c9)cc8)cc7)cc6)cc5)cc4)cc3)C(C)C2)cc1,3.5838869,3.2723463,3.4910936,5.880333,2.260456,1.9858637,1.6531476,67.92175,66.494804,1982.789,1.0012915,11.647676,24.555803,3.4578753,0.83374,20.855476,-6.1292176,30.598562,38.331024,35.133892,1.2087538,700.3325,513.21576,586.4084
[*]C1COC2C(c3ccc(C(C)(C)c4ccc(-c5ccc6c(SC)nn([*])c(=O)c6c5)c(C)c4)cc3C)COC12,3.6265864,3.3495126,3.4532003,5.911157,2.1572363,2.0344355,1.6723758,75.292145,61.7967,1783.1498,0.99903226,12.203321,26.890053,2.9575045,0.84518933,23.444294,-6.103793,29.79719,35.136417,33.97639,1.2244253,685.0769,514.4835,571.58484
[*]Cc1ccc(-c2ccc(N=Nc3ccc([N+](=O)[O-])cc3)cc2)cc1-c1ccc(N=Nc2ccc(N3C(=O)c4ccc(-c5ccc([*])cc5)cc4C3=O)cc2)cc1,2.9486268,2.5974252,3.1179214,5.6518006,2.4930735,1.9479947,1.6333148,94.22638,72.119286,2065.3088,0.40264618,7.8132935,19.411167,2.1022408,0.49528623,16.796984,-6.076116,32.251534,42.108036,37.263985,1.2427804,762.48004,515.7471,604.58606
[*]c1ccc2c(c1)C(=O)N(c1ccc(C3(c4ccc(N5C(=O)c6ccc(NCCCCCCNS([*])(=O)=O)cc6C5=O)cc4)c4ccccc4-c4ccccc43)cc1)C2=O,3.0677528,2.7630372,3.2258632,5.5334272,2.1538093,1.9244703,1.6399046,92.877106,74.21693,2012.3273,0.83036447,14.2125025,31.076183,3.5692205,0.79649127,28.153402,-6.1207495,29.455385,32.515514,32.011734,1.1988705,737.8478,516.6685,604.97845
[*]c1ccc(N=Cc2ccc(-c3ccc(C=Nc4ccc(-c5ccc6c(c5)C(=O)N(c5c(C)cc(-c7ccc(C=Nc8ccc(-c9cccc([*])c9C)cc8)cc7)cc5C)C6=O)cc4)cc3)cc2)cc1,3.3390157,3.051574,3.3781981,5.7033195,2.2821686,1.9724356,1.6404408,89.40666,75.69329,1843.4767,0.9845381,17.707144,37.80923,4.6920586,1.0335097,30.437368,-6.1437106,29.340199,32.746655,32.526897,1.2114822,756.06903,523.2056,607.1533
[*]N1C(=O)c2ccc(C(C)(C)c3cc(-c4ccc(C5(C)CC(C)(C)c6ccc(C(F)(F)F)cc65)cc4)cc(-c4ccc(S([*])(=O)=O)cc4)c3)cc2C1=O,3.618465,3.380313,3.3466046,5.984867,2.1742969,1.8658558,1.588693,81.557365,75.609535,1847.2711,0.9371015,17.406713,39.553173,4.692059,0.98284984,33.751507,-6.113982,29.887829,32.380062,33.227226,1.2184995,729.8887,504.03537,593.815
[*]c1ccc(N=Cc2ccc(-c3cccc(-c4ccc5c(c4)C(=O)N(c4ccc(N=Cc6ccc(-c7ccc(N=Cc8ccc(-c9cccc([*])c9C)cc8)cc7)cc6)cc4)C5=O)c3)cc2)cc1,3.2434447,2.9483712,3.3446412,5.673227,2.364467,1.9944276,1.6516747,89.84359,71.83744,1820.1218,0.7430134,9.823059,24.999786,2.545287,0.69011116,20.127115,-6.1252484,30.052979,32.983112,32.620052,1.230351,737.755,511.46844,586.66455
[*]c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(S(=O)(=O)c6ccc(C7CCC(c8ccc9nc([*])cnc9c8)C(C)C7)cc6)cc5)cc4)cc3)cc2)cc1,3.441377,3.0587544,3.363715,5.820756,2.2637854,1.970831,1.6378404,67.342606,68.46095,2080.9226,0.6756942,9.114581,23.236578,2.5750594,0.5985495,20.932634,-6.135973,30.400606,38.91566,34.938572,1.2107536,719.2065,540.5683,644.8516
[*]OCc1ccc(-c2ccc(-c3ccccc3-n3c4ccccc4c4cc(C([*])=O)ccc43)c(C)c2)cc1,3.5235379,3.1740344,3.4734259,5.68399,2.016244,1.9158843,1.6195555,81.70502,68.80112,1921.3455,0.924163,12.826777,29.849586,3.3327956,0.91815937,28.074862,-6.117419,28.66415,34.7474,33.38449,1.1975319,739.3601,486.1342,584.66156
[*]N1C(=O)c2ccc(-c3cc4ccccc4cc3Oc3ccc(-c4c(C)cc(-c5ccc(S([*])(=O)=O)cc5)cc4C)cc3)cc2C1=O,3.4895864,3.2519135,3.3321416,5.881159,2.3124404,1.8989061,1.6059848,73.99262,58.50703,1756.838,0.33887172,6.155915,17.058302,1.419658,0.4106573,16.794924,-6.0508957,32.415558,39.20255,37.016525,1.2265875,755.95667,515.287,584.1802
[*]c1ccc(N=Cc2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(C=Nc5ccc(Nc6ccc7c(c6)C(=O)N([*])C7=O)cc5)cc3)C4=O)cc2)cc1,2.7319145,2.4718788,3.0559573,5.431763,2.3257792,1.9577031,1.6447699,98.96405,73.403275,1749.8517,0.42266655,7.1740446,18.683758,2.0016115,0.39608693,15.567501,-6.0753675,30.402079,35.437336,34.51882,1.2462327,709.18787,526.5994,605.0798
[*]c1ccc2c(c1)C(=O)N(C1(C)CCC(N3C(=O)c4ccc(N5CCC(C(=O)c6cc([*])[nH]n6)CC5)cc4C3=O)CC1)C2=O,2.9678133,2.6817937,3.1209366,5.65784,2.224828,1.9416218,1.6324,88.8099,79.35784,2080.1416,0.3451929,7.8225183,21.717932,1.853441,0.4176581,20.876423,-6.094423,30.528992,35.32193,33.292694,1.2264007,722.2497,502.91995,574.7771
[*]c1cccc(C2COC(c3ccc4[nH]c(-c5ccc6[nH]c(-c7nc8cc(N9C(=O)c%10ccc(S(=O)(=O)c%11ccc%12c(c%11)C(=O)N([*])C%12=O)cc%10C9=O)ccc8[nH]7)nc6c5)nc4c3)OC2)c1,3.5021262,3.0318968,3.3159707,5.8436213,2.2534902,2.02006,1.6779493,100.88076,71.370705,2268.0803,1.4357278,10.305267,19.939226,3.1062756,1.0869436,18.668507,-6.047085,31.023468,35.988506,34.780178,1.219067,750.4483,536.03156,622.81537
